,CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,MONTHLY_AVERAGE_PURCHASE,LIMIT_USAGE,PAYMENTS_TO_MINIMUM_PAYMENT_RATIO,AVERAGE_AMOUNT_PER_PURCHASE,MONTHLY_CASH_ADVANCE,MONTHLY_INSTALLMENTS_PURCHASES,MONTHLY_ONEOFF_PURCHASES,MONTHLY_CASH_ADVANCE_TRANSACTION
6998,C17188,1088.505102,0.833333,84.99,84.99,407.1583668,1732.031229,0.166667,0.166667,0.766169739,0.666667,26,2,2000,82.0748,236.842295,0.193222253,6,84.98983002,0.544252551,0.346537767,42.495,433.0075907,88.57009661,84.98983002,66.61658573
3068,C13156,929.473356,1,2357.254829,1645.873289,711.3815402,1335.247069,0.918792338,0.580650432,0.74944277,0.166667,3,35.93626397,6000,430.236948,236.775013,0.085777031,12,213.8001095,0.154912226,1.81707074,65.59543393,667.6221993,79.10116338,236.2111518,445.0823563
7587,C17792,411.27629,1,1524.65,1153.52,371.13,806.0754041,1,0.583333,1,0.283062221,5.777223932,51,900,626.104114,236.645745,0.083333,12,127.0541667,0.456973656,2.645744228,29.89509804,237.3080732,30.9275,164.7886656,139.5264254
247,C10255,435.862142,1,1646.16,1023.42,622.74,495.501536,1,0.583333,0.75,0.083333,1.324797518,33,12000,1055.835407,236.619362,0.752077756,12,137.18,0.036321845,4.462168261,49.88363636,495.503518,69.19333333,146.2029407,374.02058
3383,C13479,877.354533,1,6954.28,6441.4,512.88,61.792952,1,1,1,0.083333,1,105,9000,7486.398825,236.319631,0.166667,12,579.5233333,0.097483837,31.67912371,66.2312381,61.79319917,42.74,536.7833333,61.792952
3066,C13154,1207.886609,1,143,434.0372967,143,1358.395174,0.166667,0.110105687,0.083333,0.166667,2,2,3000,398.257086,235.957305,0.088510659,12,71.499857,0.40262887,1.687835373,71.5,679.1962286,143.000572,328.5005136,679.197587
4831,C14964,1161.901683,1,10903.22,7841.79,3061.43,1231.660464,1,1,1,0.309729276,8.280937279,136,12000,10799.00074,235.88019,1,12,908.6016667,0.09682514,45.78171969,80.17073529,331.380919,255.1191667,653.4825,148.7344274
3337,C13431,465.332882,1,6920.08,5182.71,1737.37,1673.407647,0.833333,0.583333,0.5,0.373787323,16.38061482,34,9500,5691.439238,235.694396,0.636364,12,692.0082768,0.048982409,24.14753738,203.5317647,373.0748174,289.5616667,740.3875659,102.1578046
630,C10654,544.879717,1,6477.6,3301.6,3176,226.1045365,1,1,0.916667,0.11990366,1.438844404,83,7500,6381.236136,235.661045,0.833333,12,539.8,0.072650629,27.07802699,78.04337349,157.1431996,288.7271677,275.1333333,157.1431461
6369,C16543,1134.988498,1,935.04,540.81,394.23,996.543937,0.916667,0.5,0.75,0.5,15,20,4000,298.878026,235.549018,0.088051496,12,85.00360545,0.283747125,1.268857024,46.752,166.0906562,43.80333333,90.135,66.43626247
6338,C16512,50.571196,0.545455,499.98,218.4857536,499.98,314.6668637,0.5,0.106687251,0.416667,0.151943377,2.515233095,6,2500,744.260461,235.440351,0.2,12,83.33,0.020228478,3.161142335,83.33,172.5790165,99.99592,170.6590614,125.1044543
7777,C17988,1061.570865,1,929.6409717,450.6261599,479.0148118,525.428754,0.803854198,0.303854198,0.691930264,0.166667,2,23.17791203,2500,417.214903,235.325924,0.510942963,12,96.37329902,0.424628346,1.772923679,40.10891794,262.7138516,57.69064174,123.5861813,262.714377
2828,C12909,1023.124791,1,1537.93,1093.67,444.26,247.04197,0.75,0.583333,0.583333,0.083333,1,25,9000,1070.149971,235.241959,0.155856813,12,170.8811111,0.113680532,4.549145805,61.5172,247.0429582,63.46575055,156.2386607,247.04197
7767,C17977,438.4161,1,673.68,406.3112765,673.68,194.5250732,1,0.264931062,1,0.111190302,2.967196924,12,1000,717.601973,234.926499,0.493690549,12,56.14,0.4384161,3.054580799,56.14,145.7898976,56.14,127.8040889,65.55853156
8669,C18905,471.274037,1,49.85,49.85,496.0468274,458.153085,0.083333,0.083333,0.91285603,0.083333,1,2,500,129.45468,234.780395,0.094634262,12,49.8501994,0.942548074,0.551386243,24.925,458.1549176,45.28341191,49.8501994,458.153085
5234,C15380,638.163467,1,1202.72,904.2,298.52,716.190021,0.833333,0.416667,0.75,0.25,3,23,3000,2857.881585,234.745291,0.166667,12,120.2720481,0.212721156,12.17439367,52.29217391,238.730007,33.16888889,180.8398553,238.730007
8063,C18280,617.496041,1,521.64,393.5428952,521.64,193.1936359,1,0.25983672,1,0.10971675,2.920166564,12,1500,269.919412,234.724653,0.488070254,12,43.47,0.411664027,1.149940616,43.47,146.7366623,43.47,126.2148062,66.15843022
8804,C19043,677.466332,1,283.3,286.1861619,283.3,668.675103,1,0.673203033,0.9,0.1,4,10,1000,1138.07778,234.6257481,0.158607043,10,28.33,0.677466332,4.850609064,28.33,668.675103,31.47777778,42.51112187,167.1687758
7504,C17706,1005.660131,1,710.03,710.03,777.3282792,5001.078448,0.416667,0.416667,0.62741919,0.916667,40,8,1500,5679.950642,234.569274,0.25,12,142.0058864,0.670440087,24.21438471,88.75375,454.6433299,103.2441431,142.0058864,125.0269612
2909,C12992,1109.109473,1,113,113,221.7992792,189.801109,0.1,0.1,0.192823937,0.1,1,2,2500,200.741855,234.552176,0.091648224,10,113,0.443643789,0.8558516,56.5,189.801109,115.0268387,113,189.801109
373,C10384,282.934373,0.181818,1051.774007,714.2967852,337.4772221,2333.150712,0.297650413,0.219661513,0.197005487,0.083333,1,8.997349316,3000,2339.354574,234.3582119,0.535934809,12,294.4656892,0.094311458,9.981961181,116.8982075,2333.160045,142.7528864,270.9838932,2333.150712
4030,C14143,136.839366,0.636364,1133.54,1133.54,534.7456756,1561.746442,0.25,0.25,0.266446851,0.21921235,6.218080538,4,16500,4802.004681,234.303131,0.428571,12,377.8466667,0.008293295,20.49483786,283.385,593.696189,167.2458861,377.8466667,251.1621443
604,C10628,724.261595,1,625.46,198.4,427.06,1885.904647,0.583333,0.166667,0.5,0.366623728,15.95195249,10,7500,721.081023,234.277687,0.111835266,12,89.35147963,0.096568213,3.077890311,62.546,428.6648913,71.17666667,99.1998016,118.2240637
7225,C17419,916.487817,1,633.71,316.82,316.89,422.1784187,1,0.416667,0.75,0.083333,1.316885937,20,4000,255.469805,234.095576,0.428549633,12,52.80916667,0.229121954,1.091305566,31.6855,422.1801074,35.21,63.36394931,320.5884479
4169,C14284,715.64147,0.727273,921.1532091,296.7107662,624.4424429,1349.479114,0.793964231,0.21465648,0.76528412,0.25,6,23.52708621,1500,1967.176481,234.068674,0.125,12,96.68290382,0.477094313,8.404270624,39.1528811,449.8263713,67.99679865,115.1882167,224.9131857
2399,C12471,608.752081,1,5446.88,3466.22,1980.66,1199.550254,0.916667,0.25,0.916667,0.350629295,15.57667888,45,9500,5623.305898,233.917424,1,12,495.170729,0.064079166,24.03970513,121.0417778,285.0946074,180.0599345,1155.406667,77.0093717
6908,C17096,776.585568,1,773.36,119.8,653.56,631.8737882,0.333333,0.083333,0.25,0.194627459,3.003296261,7,3000,1169.758034,233.843501,0.085850009,12,193.3401933,0.258861856,5.002311499,110.48,270.5484067,217.8533333,119.8004792,210.3934255
1195,C11238,867.728471,1,41.07,380.3901446,41.07,1286.977312,0.25,0.221426946,0.25,0.442589994,6.97136593,3,3000,1409.282903,233.788637,0.164682589,12,13.69,0.289242824,6.028021383,13.69,242.3193269,13.69,143.1586324,184.6090602
3531,C13630,868.044414,1,8443.97,7506.99,936.98,1637.416111,1,1,0.583333,0.25,6,46,9000,7793.279324,233.662599,0.909091,12,703.6641667,0.096449379,33.35270325,183.5645652,545.8053703,133.8543622,625.5825,272.9026852
5047,C15188,371.866448,1,2825.85,2506.84,319.01,2071.864788,0.75,0.75,0.5,0.136653697,3.075237678,24,10000,2137.437449,233.649807,0.25,12,313.9833333,0.037186645,9.148038582,117.74375,1263.452088,53.16833333,278.5377778,673.7250923
291,C10301,280.142117,1,2236.49,758.52,1477.97,509.250254,1,1,0.666667,0.083333,1.313412897,34,10000,1986.838064,233.614975,1,12,186.3741667,0.028014212,8.504754732,65.77911765,509.252291,184.7461576,63.21,387.7305111
2463,C12536,1417.979193,1,1613.059364,622.5731467,990.4862168,97.106059,0.948142994,0.632241767,0.816660914,0.285714,4,42.48752432,1500,201.425194,233.54565,0.236199755,7,243.0403993,0.945319462,0.862466049,37.96548256,48.55307805,173.2641155,140.6724857,24.27651475
7519,C17721,525.17417,1,91.23,48.9,42.33,1003.764915,0.333333,0.083333,0.25,0.291097644,6.447002253,4,4000,154.939835,233.341617,0.086830364,12,22.80752281,0.131293543,0.664004291,22.8075,287.3505778,14.11,48.9001956,155.6948292
8921,C19161,1055.087681,0.666667,520,280,240,1820.1162,0.857143,0.142857,0.714286,0.333333,2,7,2000,54.795084,233.22987,0.2,6,101.1110943,0.527543841,0.23494025,74.28571429,910.0590101,55.9999776,326.6669933,910.0581
3737,C13842,830.073634,1,1754.578097,799.0140839,955.5640132,1803.238152,0.968447688,0.553390953,0.940924893,0.25,7,41.67082299,14000,2173.470034,233.202069,0.60440698,12,150.9785642,0.059290974,9.320114711,42.10567421,601.079384,84.62985202,120.3209171,257.6054503
6329,C16503,834.789126,1,2082.725747,930.7211921,1152.004555,207.027078,0.716092142,0.387031792,0.711289339,0.090909,2,22.33928288,13500,717.257211,233.199801,0.325064021,11,264.405505,0.061836232,3.075719653,93.23154009,207.027285,147.2364073,218.6151608,103.513539
5662,C15819,1706.846933,0.857143,1000,1000,356.3673617,2022.36136,0.142857,0.142857,0.702372177,0.714286,13,1,2500,862.833252,233.053173,0.190466957,7,1000.001,0.682738773,3.702302101,1000,404.4721102,72.48240285,1000.001,155.5662585
1152,C11193,802.618739,1,2860.32,2435.82,424.5,154.090695,0.666667,0.416667,0.416667,0.140074401,2.05109663,28,4500,2024.536409,232.97847,0.109925599,12,357.5398212,0.17835972,8.689800431,102.1542857,91.67193416,84.89993208,487.1636103,75.12600469
5450,C15602,588.618641,1,1395.614054,1183.769511,211.8445421,36.769821,0.583573694,0.333854526,0.361052543,0.166667,2,17.68461671,1200,1386.88202,232.802183,0.083333,12,199.2913189,0.490515534,5.95734113,78.91683923,18.38487373,48.89513227,295.4803714,18.3849105
6613,C16795,1029.85333,0.833333,727.51,727.51,332.7631945,1287.04473,0.333333,0.333333,0.737586801,0.666667,5,2,2500,86.723976,232.760827,0.20298789,6,363.7553638,0.411941332,0.372588365,363.755,321.7610216,75.19187214,363.7553638,257.408946
4710,C14837,782.392041,1,8168.9,3000.97,5167.93,1193.988143,1,0.666667,1,0.322430592,13.89895015,59,16500,7455.296139,232.694923,0.916667,12,680.7416667,0.047417699,32.0389291,138.4559322,308.5904828,430.6608333,375.1210624,85.90491587
7696,C17901,987.102704,1,66.5,66.5,354.7026671,770.310099,0.083333,0.083333,0.609924464,0.083333,1,1,2500,284.964748,232.626904,0.138076143,12,66.500266,0.394841082,1.224986204,66.5,770.3131803,48.46264961,66.500266,770.310099
8532,C18763,477.258038,1,49,49,262.6748683,231.969033,0.083333,0.083333,0.66699733,0.085064545,3.176392314,1,500,112.962753,232.605728,0.088478702,12,49.000196,0.954516076,0.485640461,49,227.2480584,32.81808093,49.000196,73.02908775
5696,C15853,845.930093,1,2384.15,1206.43,1177.72,1950.164327,1,0.916667,0.833333,0.083333,2,62,2500,4029.993964,232.49717,0.272727,12,198.6791667,0.338372037,17.33351836,38.45403226,1950.172128,117.7720471,109.6754147,975.0821635
5301,C15450,1339.008889,1,1209.945404,571.4148342,638.5305697,1982.368623,0.955623602,0.503560574,0.830623602,0.125,1,45.91962465,2500,1331.706743,232.422715,0.163143404,8,158.2664714,0.535603556,5.729675531,26.34920066,1982.368623,96.09204583,141.8436191,1982.368623
7130,C17322,315.588502,0.272727,898.3358939,490.4371279,407.898766,2966.464163,0.77795303,0.230598432,0.747696103,0.25,5,21.89697841,3000,7842.362894,232.381936,0.5,12,96.22859172,0.105196167,33.74773026,41.02556422,988.8213877,45.46173734,177.2334716,593.2928326
4997,C15137,900.557796,1,1865.55,1865.55,326.1106939,583.31815,0.583333,0.583333,0.358802317,0.25,7,20,3000,676.956491,232.309851,0.090909,12,266.5072951,0.300185932,2.914024042,93.2775,194.4393833,75.7405677,266.5072951,83.33116429
4891,C15026,827.255067,1,281.97,255.8270184,281.97,406.0465068,0.416667,0.245924218,0.416667,0.137739038,2.617132507,5,1000,298.808637,232.286208,0.08601984,12,56.39395488,0.827255067,1.286381312,56.394,245.6617199,56.39395488,86.68897421,155.149388
1330,C11374,363.344239,0.818182,665.86,234.98,430.88,1310.916483,0.833333,0.75,0.75,0.342903753,12.25855656,34,4000,1734.889908,232.164739,0.090909,12,66.58602663,0.09083606,7.472667535,19.58411765,318.5822244,47.87555556,26.10888889,106.9388942
385,C10397,507.144348,1,5708.18,4584.78,1123.4,1333.195662,1,0.75,0.75,0.337258199,13.78348988,47,4000,5589.952268,232.131169,1,12,475.6816667,0.126786087,24.08100684,121.4506383,329.4201263,124.8222222,509.42,96.72410058
3680,C13783,611.983643,1,1523.827706,639.2549012,884.5728048,2189.894057,0.858655334,0.470948107,0.692811657,0.166667,2,29.89837988,1700,2714.119535,232.12183,0.25,12,147.8889575,0.359990378,11.69265095,50.96689896,1094.944839,106.3989031,113.1148868,1094.947029
759,C10786,815.427615,1,1936.01,1471.04,464.97,232.292989,0.916667,0.5,1,0.083333,1,27,2000,1759.115089,232.076866,0.111353972,12,176.0008451,0.407713808,7.579881267,71.70407407,232.2939182,38.7475,245.1733333,232.292989
3326,C13420,870.783501,1,1813.87,916.2,897.67,486.2222936,1,0.5,1,0.110747804,1.328975022,25,7500,1483.654129,232.0668,0.251089245,12,151.1558333,0.116104467,6.393220094,72.5548,365.8630043,74.80583333,152.7,365.8626276
7438,C17640,987.110602,1,1272.963655,436.1056375,836.8580178,1139.392895,0.900357764,0.595283935,0.756198,0.142857,2,37.52103306,1200,139.607827,232.004681,0.260146153,7,201.9774339,0.822592168,0.601745734,33.92666863,1139.394034,158.0950299,104.6572933,569.6964475
3851,C13958,874.571604,1,385.7,316.7,69,289.822557,0.416667,0.333333,0.166667,0.166667,2,8,2000,357.969443,231.854555,0.092976353,12,77.13993829,0.437285802,1.543939661,48.2125,144.9109887,34.499931,79.17507918,144.9112785
1138,C11177,710.199118,1,3442.08,2718.42,723.66,495.1577632,1,0.833333,1,0.192605073,2.622516249,63,7000,3082.037592,231.798854,0.25,12,286.84,0.101457017,13.29617269,54.63619048,214.2370719,60.305,271.8421087,188.8101793
2292,C12362,248.200613,1,2329.12,1567.22,761.9,428.9274558,1,0.916667,0.583333,0.140652416,1.983191624,31,5500,812.097275,231.774034,0.166667,12,194.0933333,0.045127384,3.503831991,75.13290323,254.1296879,108.8429193,142.4744936,216.2813974
3984,C14095,1126.942655,1,1080.417957,621.7861165,458.631841,86.437024,0.639835523,0.249020813,0.527916171,0.166667,2,19.54560212,1200,353.897911,231.575224,0.248040625,12,140.7155847,0.939118879,1.528220096,55.27678045,43.21842556,72.39657017,208.0770243,43.218512
3402,C13498,1089.475719,1,1466.175667,628.58988,837.5857873,287.364895,0.828703042,0.247376719,0.744160831,0.083333,1,28.6823567,3000,373.306733,231.573591,0.091417245,12,147.436777,0.363158573,1.612043633,51.11768474,287.3660445,93.79533657,211.7518986,287.364895
7455,C17657,852.530387,1,45.65,45.65,164.7378006,514.556539,0.083333,0.083333,0.302551739,0.297703504,7.031675229,1,1200,387.594772,231.564246,0.092716248,12,45.6501826,0.710441989,1.673810956,45.65,144.0349575,45.37455351,45.6501826,73.17694891
5757,C15917,741.05358,1,464.1655856,267.523376,196.6422097,37.527333,0.77844121,0.222243131,0.667661985,0.083333,1,16.01344124,1200,1267.067064,231.513272,0.380051565,12,49.68964257,0.61754465,5.472978085,28.98599861,37.52748311,24.54363311,100.3118278,37.527333
5682,C15839,121.671833,0.818182,540,540,693.0334944,1239.545717,0.583333,0.583333,0.431106582,0.469857604,13.14882975,9,1800,238.201855,231.170968,0.285714,12,77.14290122,0.067595463,1.03041423,60,219.8442157,133.9640674,77.14290122,94.27042109
4466,C14589,629.946336,1,1832.92,1832.92,324.5959768,2613.857595,0.5,0.5,0.285450424,0.191861108,6.45022304,14,6500,1425.425074,231.1444,0.112346594,12,305.4866667,0.096914821,6.166816388,130.9228571,1135.308078,94.76134025,305.4866667,405.2352265
4454,C14577,444.630038,1,1782.680159,1300.501899,482.1782595,145.557904,0.637050741,0.415399526,0.526051329,0.25,3,27.58974529,500,172.645901,231.115707,0.31599627,12,233.1944228,0.889260076,0.747010678,64.61386795,48.51930133,76.3832717,260.8937937,48.51930133
1883,C11944,210.993146,0.818182,90.51,90.51,231.1142263,898.447977,0.083333,0.083333,0.10876969,0.159642461,3.768911062,1,6500,1240.766161,230.983088,0.293548899,12,90.51036204,0.032460484,5.371675354,90.51,468.9896681,177.0669639,90.51036204,238.3839688
3437,C13533,144.080651,1,1526.54,1005.69,520.85,1518.138065,0.75,0.25,0.5,0.278077263,5.03588448,20,3000,3249.70076,230.9725022,0.258136178,12,169.6155556,0.048026884,14.06964348,76.327,454.9509153,86.80833333,335.23,301.4640369
859,C10889,910.072514,1,18.05,453.2029047,18.05,19.118837,0.083333,0.182414552,0.083333,0.083333,1,1,1000,233.886707,230.806229,0.097447188,12,18.0500722,0.910072514,1.013346598,18.05,19.11891348,18.0500722,207.0389034,19.118837
6650,C16833,631.858702,0.545455,75.25,125.4859513,75.25,738.7420973,0.333333,0.141273557,0.333333,0.255752612,4.335313208,5,1200,1458.6444,230.665557,0.099906407,12,18.81251881,0.526548918,6.323633311,15.05,240.7085542,18.81251881,74.0206646,170.4010903
7799,C18010,972.604156,1,1454.815765,985.2777066,469.5380587,803.573286,0.750492586,0.413522374,0.611767336,0.166667,2,26.20798843,1200,751.50856,230.564527,0.316972435,12,161.5400996,0.810503463,3.259428368,55.51039405,401.7858394,63.95923618,198.553889,401.786643
5281,C15428,636.142309,1,4659.65,3377.15,1282.5,1065.956634,1,0.916667,0.666667,0.132811679,2.642630057,46,6000,4622.217377,230.464797,0.25,12,388.3041667,0.106023718,20.05606686,101.2967391,668.8396678,160.3124198,307.0135247,403.3696017
1572,C11624,103.393689,1,1134.634903,593.3936136,541.2412895,1820.800715,0.664472798,0.412423417,0.471274309,0.083333,1,24.42095339,3000,2045.263318,230.1346155,0.145633322,12,142.2976364,0.034464563,8.887247638,46.46153183,1820.807998,95.70528228,119.8997577,1820.800715
6237,C16409,770.11922,0.857143,1235.455295,438.1438133,797.3114813,1085.168416,0.890211488,0.559866569,0.743823361,0.142857,1,33.99657683,2500,64.429192,229.94082,0.269521526,7,198.2603189,0.308047688,0.280199018,36.34057926,1085.169501,153.1299582,111.7980191,1085.168416
4953,C15091,906.613422,0.888889,795.7491024,428.976509,366.7725933,2222.768202,0.907739883,0.218840234,0.688899649,0.666667,11,10.21693235,3000,1450.04403,229.914965,0.142857,9,97.40297696,0.302204474,6.306871021,77.8853256,370.4611818,59.15594588,217.8029866,202.0698365
3634,C13736,383.921461,1,6598.29,6598.29,1693.942709,713.1765589,1,1,1,0.164974687,1.979695598,102,9500,4371.05477,229.880036,0.916667,12,549.8575,0.040412785,19.01450359,64.68911765,360.2454474,141.1618924,549.8575,360.2455648
954,C10987,1084.291919,1,270,270,167.8213278,1128.332169,0.25,0.25,0.137448156,0.472375833,10.64937668,3,1200,371.168672,229.778025,0.085989322,12,90,0.903576599,1.615335809,90,199.052691,101.7482594,90,105.9528838
8783,C19021,459.812734,1,1300.422516,287.6818896,1012.740626,489.495254,0.985645559,0.801433397,0.858851266,0.1,1,64.5692036,500,144.047038,229.740381,0.148598796,10,131.9361209,0.919625468,0.626999213,20.13998072,489.495254,117.9180454,35.89591982,489.495254
6961,C17149,621.901025,1,573.36,455,118.36,759.861269,0.25,0.083333,0.166667,0.306633584,6.038804934,4,1100,875.900693,229.727141,0.085907331,12,191.12,0.565364568,3.812787158,143.34,206.5063183,59.17988164,455.00182,125.8297424
4322,C14441,907.680311,1,462.676532,266.8261112,195.8504208,159.333467,0.77883557,0.221405055,0.668253528,0.083333,1,15.96019807,1200,1368.734996,229.658625,0.376617073,12,49.50515765,0.756400259,5.95986759,28.98939787,159.3341043,24.42316834,100.4290947,159.333467
258,C10267,1049.496471,1,1322.67,1096.71,225.96,774.260436,0.833333,0.75,0.416667,0.25,6,28,11000,802.38543,229.655091,0.424876527,12,132.2670529,0.09540877,3.49387173,47.23821429,258.086812,45.19196385,121.8566667,129.043406
7810,C18021,445.146763,0.857143,2118.54,950.19,1168.35,203.910421,0.857143,0.714286,0.714286,0.285714,3,27,1000,1443.057787,229.489434,0.4,7,353.0899412,0.445146763,6.288122995,78.46444444,101.9553125,233.6699065,190.037924,67.97014033
2148,C12214,713.959917,1,542.96,452.96,90,268.410928,0.833333,0.416667,0.416667,0.166667,4,13,2500,195.490243,229.465974,0.10985992,12,54.29602172,0.285583967,0.851935647,41.76615385,134.2051956,17.9999856,90.59192753,67.102732
